,game_idx,ai_treatment,hint_treatment,is_tutorial_game,reward,hit_goals,designed_goals,player0_move,player1_move
6971,853,0,1,False,10,"(1, 3)","(1, 3)","[0, 0, 2, 2, 2, 4]","[3, 3, 3, 3, 3, 3]"
6972,866,0,1,False,4,"(0, 3)","(1, 3)","[0, 0, 0, 2, 2, 2, 4, 4]","[0, 0, 0, 3, 3, 3, 3, 3]"
6973,481,0,1,False,10,"(1, 3)","(1, 3)","[3, 1, 1, 1]","[3, 1, 1, 3]"
6974,102,0,1,False,10,"(0, 2)","(0, 2)","[1, 1, 0, 0, 3, 3, 3, 1, 1, 1]","[2, 2, 0, 2, 2, 4, 4, 4, 4, 4]"
6975,992,0,1,False,10,"(1, 3)","(1, 3)","[1, 2, 2, 2, 4, 4, 4]","[2, 2, 1, 1, 1, 1, 2]"
6976,625,0,1,False,4,"(1, 2)","(0, 2)","[0, 0, 0, 3, 4, 4, 4, 4, 4]","[1, 3, 3, 3, 3, 0, 0, 0, 0]"
6977,925,0,1,False,10,"(0, 2)","(0, 2)","[0, 3, 0, 3, 3, 3, 3]","[0, 3, 0, 0, 3, 4, 4]"
6978,804,0,1,False,10,"(0, 2)","(0, 2)","[1, 2, 2, 2, 1, 2]","[1, 1, 1, 1, 2, 2]"
6979,940,0,1,False,4,"(0, 3)","(1, 3)","[3, 1, 4, 4]","[1, 2, 2, 2]"
6980,773,0,1,False,10,"(0, 2)","(0, 2)","[0, 3, 3, 3]","[0, 2, 2, 2]"
6981,753,0,1,False,10,"(0, 2)","(0, 2)","[3, 3, 0, 0, 2, 2, 0, 0]","[2, 0, 0, 0, 2, 0, 4, 4]"
6982,287,0,1,False,10,"(0, 2)","(0, 2)","[0, 3, 3, 3, 3, 0]","[0, 0, 0, 0, 4, 4]"
6983,857,0,1,False,10,"(0, 2)","(0, 2)","[0, 2, 2, 2]","[0, 3, 0, 3]"
6984,71,0,1,False,4,"(1, 2)","(0, 2)","[1, 1, 2, 2, 1, 3, 1, 1, 2, 2, 2, 2, 2, 0, 0, 0, 2, 0]","[0, 3, 3, 3, 3, 3, 3, 0, 0, 2, 4, 4, 4, 4, 4, 4, 4, 4]"
6985,862,0,1,False,10,"(0, 2)","(0, 2)","[0, 3, 3, 3]","[0, 3, 3, 0]"
6986,691,0,1,False,4,"(1, 2)","(0, 2)","[1, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 3, 3, 3, 3]"
6987,663,0,1,False,10,"(0, 2)","(0, 2)","[2, 2, 1, 2, 2, 0, 0, 3]","[0, 3, 3, 3, 3, 3, 3, 4]"
6988,630,0,1,False,10,"(1, 3)","(1, 3)","[1, 3, 3, 3, 4, 4, 4, 4, 4]","[2, 0, 0, 0, 3, 0, 0, 2, 0]"
6989,110,0,1,False,4,"(0, 3)","(1, 3)","[0, 0, 0, 0, 0, 0, 3, 0, 3, 3, 1, 3, 3, 0]","[0, 2, 2, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4]"
6990,545,0,1,False,10,"(0, 2)","(0, 2)","[0, 1, 0, 2, 2, 2, 1, 1, 2, 2]","[1, 1, 2, 2, 2, 4, 4, 4, 4, 4]"
6991,176,0,1,False,4,"(1, 2)","(0, 2)","[0, 0, 0, 0, 0, 0, 0, 3, 3]","[0, 0, 0, 2, 2, 2, 4, 4, 4]"
6992,978,0,1,False,10,"(1, 3)","(1, 3)","[3, 0, 0, 3]","[0, 0, 0, 3]"
6993,939,0,1,False,10,"(1, 3)","(1, 3)","[3, 3, 1, 1, 3, 3, 4]","[1, 1, 1, 3, 1, 3, 1]"
6994,696,0,1,False,4,"(0, 3)","(1, 3)","[0, 0, 0, 0, 3, 4, 4, 4]","[2, 0, 2, 2, 0, 0, 3, 3]"
6995,261,0,1,False,10,"(0, 2)","(0, 2)","[3, 0, 1, 1, 2, 1, 1, 1, 1, 0, 1, 3]","[2, 0, 0, 2, 4, 4, 4, 4, 4, 4, 4, 4]"
6996,1001,1,1,True,0,"(-1, 3)","(1, 3)","[4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 0, 0, 2, 1, 1, 1, 2, 4, 4, 2]","[0, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
6997,1002,1,1,True,-10,"(-1, -1)","(0, 2)","[0, 0]","[1, 2]"
6998,1003,1,1,True,4,"(1, 2)","(0, 2)","[0, 0, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 2]","[1, 1, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4]"
6999,921,1,1,False,10,"(1, 3)","(1, 3)","[3, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1, 2, 1]","[0, 0, 3, 3, 0, 0, 2, 4, 4, 4, 4, 4, 4]"
7000,492,1,1,False,10,"(0, 2)","(0, 2)","[1, 3, 1, 1, 1, 0, 2, 2]","[0, 0, 2, 0, 4, 4, 4, 4]"
7001,899,1,1,False,10,"(1, 3)","(1, 3)","[2, 2, 1, 2, 4, 4]","[0, 0, 0, 0, 0, 2]"
7002,220,1,1,False,10,"(1, 3)","(1, 3)","[2, 0, 2, 0, 4, 4, 4]","[0, 0, 0, 2, 0, 2, 2]"
7003,972,1,1,False,10,"(1, 3)","(1, 3)","[3, 1, 1, 1, 1, 1, 1]","[2, 1, 1, 1, 1, 3, 4]"
7004,734,1,1,False,10,"(0, 2)","(0, 2)","[3, 3, 3, 3, 3, 0, 0, 0, 1, 3]","[1, 2, 2, 1, 2, 2, 4, 4, 4, 4]"
7005,894,1,1,False,10,"(1, 3)","(1, 3)","[3, 3, 3, 3, 3, 3, 4]","[0, 0, 0, 2, 2, 2, 2]"
7006,665,1,1,False,4,"(0, 3)","(1, 3)","[1, 3, 3, 4]","[0, 0, 2, 0]"
7007,612,1,1,False,4,"(0, 3)","(1, 3)","[1, 3, 1, 1, 4, 4]","[0, 0, 0, 3, 3, 0]"
7008,339,1,1,False,4,"(0, 3)","(1, 3)","[1, 1, 1, 1, 2, 4, 4, 4]","[1, 1, 1, 1, 1, 1, 3, 3]"
7009,500,1,1,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 1, 2, 1, 4]","[1, 3, 3, 3, 0, 3, 3]"
7010,989,1,1,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 3, 1, 1, 1, 2, 1]","[1, 3, 3, 3, 3, 3, 1, 3, 3]"
7011,290,1,1,False,10,"(1, 3)","(1, 3)","[2, 2, 2, 2, 4]","[3, 3, 3, 3, 1]"
7012,120,1,1,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 2, 2, 3, 1, 1, 1, 2]","[0, 0, 0, 0, 3, 3, 3, 3, 4, 4]"
7013,203,1,1,False,4,"(0, 3)","(1, 3)","[0, 0, 0, 2, 2]","[0, 0, 0, 0, 2]"
7014,489,1,1,False,-10,"(-1, -1)","(1, 3)","[3, 3, 3, 3, 1]","[3, 0, 3, 0, 0]"
7015,741,1,1,False,10,"(0, 2)","(0, 2)","[0, 3, 3, 1, 3, 3, 3, 3]","[0, 0, 0, 2, 0, 0, 4, 4]"
7016,1,1,1,False,10,"(1, 3)","(1, 3)","[3, 3, 3, 3, 3, 0]","[2, 2, 2, 0, 2, 4]"
7017,963,1,1,False,4,"(0, 3)","(1, 3)","[0, 4, 4, 4, 4, 4]","[0, 0, 3, 0, 0, 2]"
7018,188,1,1,False,10,"(1, 3)","(1, 3)","[2, 2, 2, 2, 3, 0, 0, 0, 2]","[3, 1, 1, 3, 1, 4, 4, 4, 4]"
7019,979,1,1,False,4,"(0, 3)","(1, 3)","[2, 2, 0, 0, 3, 4, 4]","[0, 0, 0, 0, 3, 3, 3]"
7020,125,1,1,False,4,"(1, 2)","(0, 2)","[0, 0, 0, 0, 2, 2, 1, 2, 2, 1, 2, 2, 2, 0, 0]","[0, 3, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
7021,440,1,1,False,10,"(1, 3)","(1, 3)","[2, 2, 2, 2, 2, 2]","[1, 1, 2, 2, 4, 4]"
7022,916,1,1,False,10,"(1, 3)","(1, 3)","[1, 1, 2, 1, 1, 3, 3]","[1, 2, 1, 2, 2, 1, 4]"
7023,394,1,1,False,10,"(0, 2)","(0, 2)","[1, 1, 0, 2, 2, 2, 2, 2, 0, 0, 3]","[1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4]"
7024,641,1,1,False,0,"(-1, 3)","(1, 3)","[2, 3, 3, 2, 2, 0, 0, 3, 2, 1, 2, 1, 0, 2, 2, 2, 3, 3, 3, 2]","[1, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
7025,399,1,1,False,-10,"(-1, -1)","(0, 2)","[1, 1, 1, 3, 4]","[2, 0, 0, 0, 2]"
7026,528,1,1,False,4,"(0, 3)","(1, 3)","[0, 0, 0, 0, 0, 2, 1]","[1, 1, 2, 2, 2, 2, 2]"
7027,666,1,1,False,10,"(1, 3)","(1, 3)","[1, 3, 3, 0, 0, 3]","[3, 0, 0, 0, 0, 4]"
7028,249,1,1,False,10,"(0, 2)","(0, 2)","[1, 3, 3, 3, 1, 3, 3, 0]","[0, 0, 0, 0, 3, 4, 4, 4]"
7029,1001,0,0,True,10,"(1, 3)","(1, 3)","[4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2]","[0, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4]"
7030,1002,0,0,True,-10,"(-1, -1)","(0, 2)","[3, 3, 4, 4, 4, 4]","[1, 2, 1, 1, 3, 3]"
7031,1003,0,0,True,4,"(1, 2)","(0, 2)","[0, 3, 3, 3, 3, 3, 3, 0, 0, 2, 2, 2, 3, 3, 3, 0, 0, 0, 2]","[1, 1, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
7032,369,0,0,False,0,"(-1, 2)","(0, 2)","[0, 0, 3, 2, 1, 1, 1, 2, 2, 2, 3, 0, 0, 0, 2, 2, 2, 2, 0, 3]","[1, 1, 3, 3, 1, 1, 3, 3, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
7033,913,0,0,False,10,"(1, 3)","(1, 3)","[2, 3, 1, 1, 3, 1, 1, 2]","[1, 2, 1, 1, 3, 3, 3, 4]"
7034,650,0,0,False,4,"(1, 2)","(0, 2)","[2, 0, 0, 4]","[1, 1, 2, 1]"
7035,758,0,0,False,10,"(1, 3)","(1, 3)","[0, 0, 0, 0, 4]","[0, 0, 0, 0, 3]"
7036,734,0,0,False,-10,"(-1, 2)","(0, 2)","[1, 3, 3, 0, 0, 0, 3, 1, 1, 3, 3, 1, 2, 1, 1, 2, 2]","[1, 2, 2, 1, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
7037,815,0,0,False,-10,"(-1, -1)","(0, 2)","[1, 0, 0, 0, 3, 4, 4]","[1, 2, 2, 0, 0, 0, 2]"
7038,773,0,0,False,10,"(0, 2)","(0, 2)","[3, 3, 3, 0]","[0, 2, 2, 2]"
7039,947,0,0,False,-10,"(-1, -1)","(0, 2)","[0, 0, 1, 3, 3, 4, 4]","[2, 2, 0, 0, 0, 2, 0]"
7040,610,0,0,False,0,"(-1, 2)","(0, 2)","[1, 0, 1, 0, 1, 1, 1, 1, 1, 3, 3, 3, 3, 0, 0, 0, 0, 0, 2, 2]","[0, 2, 0, 0, 0, 0, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
7041,471,0,0,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 3, 2, 1]","[1, 1, 2, 2, 4, 4]"
7042,684,0,0,False,4,"(0, 3)","(1, 3)","[1, 3, 1, 0, 3, 0, 1, 1, 1, 1, 1, 2, 2, 2]","[2, 2, 2, 2, 2, 0, 4, 4, 4, 4, 4, 4, 4, 4]"
7043,436,0,0,False,10,"(1, 3)","(1, 3)","[2, 2, 0, 2, 2, 4, 4, 4, 4]","[2, 1, 2, 1, 1, 1, 1, 3, 3]"
7044,283,0,0,False,-10,"(1, -1)","(0, 2)","[3, 4, 4, 4, 4, 4]","[0, 0, 0, 2, 2, 2]"
7045,460,0,0,False,-10,"(-1, 2)","(0, 2)","[1, 0, 1, 0, 0, 0, 3, 3]","[0, 0, 2, 2, 2, 2, 2, 4]"
7046,470,0,0,False,10,"(0, 2)","(0, 2)","[3, 2, 3, 0, 3, 3, 3, 3, 3, 3, 1, 2, 2]","[2, 1, 1, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]"
7047,969,0,0,False,10,"(1, 3)","(1, 3)","[1, 0, 3, 3, 3, 3]","[2, 2, 2, 1, 2, 2]"
7048,177,0,0,False,4,"(1, 2)","(0, 2)","[2, 1, 1, 1, 2, 2]","[0, 0, 0, 2, 2, 0]"
7049,63,0,0,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 1, 0, 1, 1, 1, 3, 3, 1]","[3, 1, 1, 1, 1, 1, 1, 3, 3, 3, 4]"
7050,194,0,0,False,-10,"(-1, -1)","(1, 3)","[0, 0, 1, 1, 0, 0, 3, 4, 4]","[0, 0, 0, 0, 2, 0, 0, 2, 2]"
7051,620,0,0,False,10,"(1, 3)","(1, 3)","[1, 1, 1, 1, 0, 3, 3, 0, 3, 3, 3, 0, 0]","[1, 2, 1, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
7052,92,0,0,False,-10,"(-1, -1)","(1, 3)","[3, 3, 3]","[2, 1, 2]"
7053,232,0,0,False,-10,"(-1, 2)","(0, 2)","[0, 0, 3, 3, 0, 0, 2, 2]","[0, 0, 3, 3, 3, 3, 4, 4]"
7054,921,0,0,False,10,"(1, 3)","(1, 3)","[3, 3, 3, 1, 1, 1, 1, 1, 1, 2, 1]","[0, 0, 3, 3, 0, 0, 2, 4, 4, 4, 4]"
7055,747,0,0,False,10,"(1, 3)","(1, 3)","[3, 1, 1, 1, 1, 4, 4, 4]","[1, 3, 1, 1, 2, 1, 1, 2]"
7056,56,0,0,False,10,"(1, 3)","(1, 3)","[3, 3, 3, 0, 0, 0, 2, 2, 2, 2]","[0, 0, 0, 0, 3, 3, 4, 4, 4, 4]"
7057,857,0,0,False,10,"(0, 2)","(0, 2)","[0, 2, 2, 2]","[0, 3, 0, 3]"
7058,950,0,0,False,10,"(0, 2)","(0, 2)","[0, 3, 3, 3, 3, 2, 0, 0, 2]","[3, 1, 1, 1, 3, 1, 4, 4, 4]"
7059,569,0,0,False,10,"(1, 3)","(1, 3)","[3, 3, 0, 0, 1, 3, 3, 0, 4]","[1, 2, 1, 1, 1, 1, 1, 2, 2]"
7060,925,0,0,False,4,"(1, 2)","(0, 2)","[3, 3, 3, 3, 3, 0, 3, 0, 0, 0]","[0, 3, 0, 0, 3, 4, 4, 4, 4, 4]"
7061,545,0,0,False,10,"(0, 2)","(0, 2)","[3, 2, 2, 1, 2, 2, 2, 2]","[1, 1, 2, 2, 2, 4, 4, 4]"
7062,1001,0,0,True,10,"(1, 3)","(1, 3)","[2, 3, 4, 2, 2, 2, 2]","[0, 3, 3, 3, 4, 4, 4]"
7063,1002,0,0,True,-10,"(-1, -1)","(0, 2)","[0, 0]","[1, 2]"
7064,1003,0,0,True,-10,"(-1, -1)","(0, 2)","[0, 0, 1]","[1, 1, 3]"
7065,889,0,0,False,10,"(1, 3)","(1, 3)","[0, 0, 0, 3]","[1, 3, 3, 3]"
7066,45,0,0,False,10,"(1, 3)","(1, 3)","[0, 2, 2, 2, 2, 2]","[1, 1, 1, 1, 4, 4]"
7067,78,0,0,False,10,"(1, 3)","(1, 3)","[1, 2, 2, 2, 2, 4]","[1, 3, 3, 3, 3, 3]"
7068,364,0,0,False,4,"(1, 2)","(0, 2)","[1, 0, 0, 3, 3, 3, 3, 2, 0]","[1, 1, 2, 2, 1, 4, 4, 4, 4]"
7069,518,0,0,False,10,"(1, 3)","(1, 3)","[1, 2, 2, 2, 2, 1, 4, 4]","[1, 3, 1, 3, 3, 0, 3, 3]"
7070,681,0,0,False,4,"(0, 3)","(1, 3)","[1, 1, 0, 2, 2, 2, 0, 2]","[1, 1, 1, 1, 2, 4, 4, 4]"
7071,743,0,0,False,10,"(1, 3)","(1, 3)","[3, 3, 1, 1]","[1, 3, 3, 3]"
7072,833,0,0,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 2]","[3, 1, 1, 3]"
7073,834,0,0,False,0,"(-1, 2)","(0, 2)","[0, 0, 0, 2, 0, 0, 0, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2]","[0, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
7074,266,0,0,False,-10,"(-1, -1)","(0, 2)","[0, 0, 1, 3]","[1, 1, 1, 2]"
7075,604,0,0,False,4,"(0, 3)","(1, 3)","[1, 1, 1, 2, 2, 4, 4, 4]","[0, 0, 2, 2, 0, 0, 0, 2]"
7076,48,0,0,False,4,"(0, 3)","(1, 3)","[0, 0, 2, 2, 2, 1, 1, 1, 1]","[0, 0, 3, 0, 4, 4, 4, 4, 4]"
7077,6,0,0,False,10,"(1, 3)","(1, 3)","[2, 1, 0, 0, 0, 0, 2, 2, 2, 2, 1, 1, 1, 3, 3, 2, 1, 1, 2]","[2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
7078,855,0,0,False,10,"(1, 3)","(1, 3)","[3, 3, 2, 2, 2, 2, 2, 0, 0]","[1, 1, 1, 1, 4, 4, 4, 4, 4]"
7079,283,0,0,False,-10,"(1, -1)","(0, 2)","[3, 4, 4, 4, 4, 4]","[0, 0, 0, 2, 2, 2]"
7080,753,0,0,False,10,"(0, 2)","(0, 2)","[0, 0, 0, 0, 4, 4]","[2, 0, 0, 0, 2, 0]"
7081,393,0,0,False,10,"(0, 2)","(0, 2)","[0, 0, 0, 0, 4, 4, 4, 4, 4]","[2, 0, 2, 2, 1, 2, 2, 0, 0]"
7082,149,0,0,False,10,"(0, 2)","(0, 2)","[0, 0, 3, 3, 4, 4, 4, 4]","[1, 1, 1, 2, 1, 2, 2, 2]"
7083,49,0,0,False,10,"(0, 2)","(0, 2)","[3, 3, 3, 3, 1]","[0, 2, 0, 2, 4]"
7084,109,0,0,False,4,"(1, 2)","(0, 2)","[0, 0, 4, 4, 4]","[0, 0, 3, 0, 0]"
7085,759,0,0,False,10,"(0, 2)","(0, 2)","[0, 0, 0, 0, 0, 0, 2, 2, 2]","[0, 0, 0, 0, 4, 4, 4, 4, 4]"
7086,517,0,0,False,10,"(0, 2)","(0, 2)","[1, 3, 3, 3, 3, 3, 1]","[3, 3, 3, 3, 4, 4, 4]"
7087,842,0,0,False,4,"(1, 2)","(0, 2)","[1, 2, 2, 2, 2, 0]","[1, 1, 1, 2, 2, 4]"
7088,217,0,0,False,10,"(0, 2)","(0, 2)","[1, 1, 3, 1, 3, 4]","[0, 2, 0, 0, 0, 3]"
7089,156,0,0,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 2, 2, 0, 0, 3]","[2, 0, 2, 0, 4, 4, 4, 4]"
7090,946,0,0,False,10,"(1, 3)","(1, 3)","[3, 1, 1, 1, 4, 4, 4, 4, 4]","[0, 0, 0, 3, 0, 0, 3, 3, 3]"
7091,278,0,0,False,10,"(0, 2)","(0, 2)","[0, 2, 2, 2, 1, 2, 2, 2]","[1, 3, 1, 1, 1, 2, 4, 4]"
7092,226,0,0,False,10,"(0, 2)","(0, 2)","[0, 0, 3, 3, 3, 3, 1, 0, 2, 0]","[0, 2, 0, 2, 0, 0, 0, 0, 2, 4]"
7093,798,0,0,False,10,"(1, 3)","(1, 3)","[2, 1, 2, 1, 4, 4, 4, 4, 4]","[2, 0, 0, 0, 0, 2, 2, 2, 2]"
7094,93,0,0,False,10,"(1, 3)","(1, 3)","[3, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 2, 4]"
7095,1001,2,1,True,10,"(1, 3)","(1, 3)","[2, 2, 2, 2]","[0, 3, 3, 3]"
7096,1002,2,1,True,10,"(0, 2)","(0, 2)","[3, 1, 3, 3, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[0, 1, 2, 1, 1, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4]"
7097,1003,2,1,True,10,"(0, 2)","(0, 2)","[2, 3, 0, 0, 3, 3, 3, 3, 3, 3, 0, 0, 0, 2]","[0, 0, 1, 1, 1, 1, 2, 3, 3, 3, 4, 4, 4, 4]"
7098,352,2,1,False,10,"(1, 3)","(1, 3)","[3, 3, 0, 3, 3, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 2, 2, 2, 2]"
7099,327,2,1,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 2, 2, 2, 3, 3, 3, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 2]","[0, 0, 0, 2, 2, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
7100,108,2,1,False,10,"(0, 2)","(0, 2)","[0, 3, 1, 1, 1, 1]","[2, 1, 1, 2, 4, 4]"
7101,810,2,1,False,4,"(0, 3)","(1, 3)","[2, 3, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2]","[0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4]"
7102,344,2,1,False,4,"(0, 3)","(1, 3)","[3, 0, 1, 3, 3, 1, 3, 3, 3, 2, 0, 0, 0, 2, 0, 2]","[0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4]"
7103,418,2,1,False,10,"(0, 2)","(0, 2)","[1, 2, 1, 1, 3, 1, 1, 1, 1, 0, 0, 2]","[3, 3, 3, 3, 3, 1, 3, 4, 4, 4, 4, 4]"
7104,118,2,1,False,10,"(1, 3)","(1, 3)","[0, 1, 1, 1, 1, 1, 3]","[0, 0, 2, 0, 0, 4, 4]"
7105,785,2,1,False,4,"(1, 2)","(0, 2)","[2, 1, 2, 2, 1, 2, 1]","[0, 0, 0, 3, 3, 0, 0]"
7106,544,2,1,False,4,"(1, 2)","(0, 2)","[2, 2, 2, 2, 2, 4, 4]","[0, 1, 2, 3, 3, 3, 1]"
7107,956,2,1,False,10,"(0, 2)","(0, 2)","[2, 3, 1, 1, 3, 3, 4]","[0, 0, 3, 3, 3, 3, 3]"
7108,676,2,1,False,4,"(0, 3)","(1, 3)","[2, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 3, 0, 0, 2, 2, 2, 1]"
7109,180,2,1,False,10,"(1, 3)","(1, 3)","[2, 1, 3, 0, 2, 2, 0, 0, 2]","[1, 1, 3, 3, 3, 4, 4, 4, 4]"
7110,633,2,1,False,10,"(0, 2)","(0, 2)","[0, 0, 2, 2, 2, 2, 3, 0, 3, 0]","[0, 0, 0, 0, 2, 2, 4, 4, 4, 4]"
7111,1,2,1,False,10,"(1, 3)","(1, 3)","[3, 3, 3, 3, 3, 0]","[2, 0, 2, 2, 0, 2]"
7112,453,2,1,False,10,"(0, 2)","(0, 2)","[0, 1, 1, 3, 2, 2, 2, 2]","[1, 1, 1, 3, 3, 4, 4, 4]"
7113,176,2,1,False,4,"(1, 2)","(0, 2)","[3, 0, 3, 3, 0, 2, 2, 2, 0, 0, 0, 0, 0, 3, 3]","[0, 0, 0, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
7114,498,2,1,False,4,"(1, 2)","(0, 2)","[0, 2, 0, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 1, 1, 1, 3, 3, 3]"
7115,65,2,1,False,10,"(0, 2)","(0, 2)","[2, 2, 1, 1, 3, 3, 3, 3, 3, 1]","[0, 0, 1, 3, 1, 1, 1, 3, 1, 3]"
7116,15,2,1,False,10,"(1, 3)","(1, 3)","[3, 3, 3, 1, 4, 4]","[0, 3, 3, 1, 3, 3]"
7117,84,2,1,False,10,"(0, 2)","(0, 2)","[3, 1, 1, 1, 3, 3, 1, 1, 1, 3, 3, 2, 0, 0]","[3, 0, 3, 3, 1, 3, 1, 1, 1, 4, 4, 4, 4, 4]"
7118,825,2,1,False,10,"(1, 3)","(1, 3)","[2, 2, 1, 1, 2, 2, 4, 4, 4]","[1, 1, 2, 1, 1, 2, 2, 2, 2]"
7119,164,2,1,False,10,"(1, 3)","(1, 3)","[1, 1, 3, 3, 1, 3, 1, 1, 3, 3]","[0, 0, 0, 0, 3, 3, 0, 0, 3, 3]"
7120,106,2,1,False,4,"(1, 2)","(0, 2)","[3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 2, 2, 2, 2, 1, 2, 1, 1, 3, 3]"
7121,530,2,1,False,10,"(0, 2)","(0, 2)","[0, 0, 2, 1, 0, 2]","[1, 1, 2, 1, 4, 4]"
7122,650,2,1,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 2, 1]","[0, 1, 1, 2, 1]"
7123,883,2,1,False,10,"(1, 3)","(1, 3)","[3, 3, 1, 1, 3, 4]","[2, 2, 1, 1, 1, 2]"
7124,189,2,1,False,10,"(1, 3)","(1, 3)","[0, 0, 2, 3, 0, 0, 2, 1]","[3, 3, 3, 3, 0, 0, 2, 4]"
7125,216,2,1,False,4,"(1, 2)","(0, 2)","[0, 2, 2, 2, 4, 4]","[1, 1, 2, 1, 2, 1]"
7126,472,2,1,False,10,"(1, 3)","(1, 3)","[1, 1, 3, 3, 3, 3, 3]","[0, 0, 1, 1, 1, 1, 1]"
7127,502,2,1,False,10,"(0, 2)","(0, 2)","[1, 3, 3, 1]","[3, 1, 3, 3]"
7128,1001,0,1,True,4,"(0, 3)","(1, 3)","[0, 3, 3, 3, 1, 1]","[0, 3, 3, 3, 4, 4]"
7129,1002,0,1,True,10,"(0, 2)","(0, 2)","[1, 3, 3, 3, 3, 3, 3]","[1, 2, 1, 1, 3, 3, 4]"
7130,1003,0,1,True,10,"(0, 2)","(0, 2)","[0, 0, 3, 3, 3, 3, 3, 3, 0, 0, 2, 0]","[1, 1, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4]"
7131,967,0,1,False,10,"(1, 3)","(1, 3)","[0, 0, 0, 3, 3]","[1, 1, 1, 1, 1]"
7132,805,0,1,False,10,"(1, 3)","(1, 3)","[3, 3, 0, 3, 3, 3, 1, 1, 2, 2, 1]","[3, 1, 1, 1, 1, 1, 1, 2, 4, 4, 4]"
7133,683,0,1,False,10,"(0, 2)","(0, 2)","[0, 0, 0, 2, 2, 4, 4]","[1, 1, 1, 1, 1, 1, 2]"
7134,551,0,1,False,-10,"(-1, -1)","(0, 2)","[0, 3, 3, 1, 1]","[0, 2, 2, 2, 2]"
7135,608,0,1,False,10,"(0, 2)","(0, 2)","[3, 0, 0, 0, 0, 0, 3, 4]","[1, 1, 3, 1, 3, 3, 3, 3]"
7136,643,0,1,False,4,"(0, 3)","(1, 3)","[0, 2, 1, 1, 1, 1, 2, 2, 2, 3, 1, 1]","[3, 3, 3, 0, 4, 4, 4, 4, 4, 4, 4, 4]"
7137,87,0,1,False,10,"(1, 3)","(1, 3)","[2, 1, 1, 1, 2, 2, 1, 1]","[3, 3, 3, 1, 3, 3, 4, 4]"
7138,137,0,1,False,10,"(1, 3)","(1, 3)","[1, 1, 1, 2, 4, 4, 4]","[1, 2, 2, 0, 2, 0, 2]"
7139,132,0,1,False,10,"(0, 2)","(0, 2)","[0, 3, 3, 1, 3, 3, 3, 1]","[0, 0, 0, 3, 4, 4, 4, 4]"
7140,558,0,1,False,4,"(0, 3)","(1, 3)","[2, 1, 1, 1, 1, 1, 1, 1, 2]","[2, 1, 1, 2, 2, 1, 2, 2, 2]"
